Benchmark, Metaallo-Dangling, Baseline, Times Degradation
401.bzip2, 441.00, 120.03
401.bzip2, 439.73, 119.70
401.bzip2, 439.97, 119.81
401.bzip2, 440.05, 119.61
TOTAL:401.bzip2, 1760.75, 479.15, 3.674


403.gcc, 679.34, 50.62
403.gcc, 709.08, 50.85
403.gcc, 681.85, 50.87
403.gcc, 716.73, 51.16
TOTAL:403.gcc, 2787.00, 203.50, 13.695


433.milc, 883.97, 459.21
433.milc, 933.96, 484.38
433.milc, 962.08, 458.40
433.milc, 888.39, 459.94
TOTAL:433.milc, 3668.40, 1861.93, 1.970


445.gobmk, 1383.52, 222.28
445.gobmk, 1369.53, 221.56
445.gobmk, 1392.95, 222.44
445.gobmk, 1487.73, 222.62
TOTAL:445.gobmk, 5633.73, 888.90, 6.337


456.hmmer, 386.65, 383.43
456.hmmer, 387.93, 383.27
456.hmmer, 385.25, 383.14
456.hmmer, 384.74, 383.86
TOTAL:456.hmmer, 1544.57, 1533.70, 1.007


458.sjeng, 479.12, 411.29
458.sjeng, 470.85, 410.04
458.sjeng, 468.83, 411.15
458.sjeng, 469.08, 409.74
TOTAL:458.sjeng, 1887.88, 1642.22, 1.149


462.libquantum, 377.01, 378.46
462.libquantum, 477.27, 375.22
462.libquantum, 451.66, 369.49
462.libquantum, 571.80, 372.67
TOTAL:462.libquantum, 1877.74, 1495.84, 1.255


464.h264ref, 494.01, 98.81
464.h264ref, 492.45, 98.68
464.h264ref, 491.14, 99.09
464.h264ref, 493.80, 98.68
TOTAL:464.h264ref, 1971.40, 395.26, 4.987


470.lbm, 396.15, 336.21
470.lbm, 372.74, 335.67
470.lbm, 369.08, 338.00
470.lbm, 335.93, 336.06
TOTAL:470.lbm, 1473.90, 1345.94, 1.095


482.sphinx3, 482.85, 442.81
482.sphinx3, 480.90, 443.26
482.sphinx3, 485.56, 442.11
482.sphinx3, 478.91, 442.95
TOTAL:482.sphinx3, 1928.22, 1771.13, 1.088


400.perlbench, 14.08, 211.61
400.perlbench, 30.00, 210.19
400.perlbench, 30.29, 211.99
400.perlbench, 29.18, 210.46
TOTAL:400.perlbench, 103.55, 844.25, .122


444.namd, 330.39, 326.58
444.namd, 332.42, 326.44
444.namd, 330.04, 327.40
444.namd, 329.38, 326.10
TOTAL:444.namd, 1322.23, 1306.52, 1.012


447.dealII, 2772.79, 243.06
447.dealII, 2359.43, 242.47
447.dealII, 2555.38, 241.88
447.dealII, 2574.27, 241.51
TOTAL:447.dealII, 10261.87, 968.92, 10.591


450.soplex, 0.18, 194.59
450.soplex, 0.18, 193.88
450.soplex, 0.19, 195.11
450.soplex, 0.19, 194.80
TOTAL:450.soplex, .74, 778.38, 0


453.povray, 0.21, 122.22
453.povray, 0.21, 122.99
453.povray, 0.21, 122.05
453.povray, 0.21, 124.21
TOTAL:453.povray, .84, 491.47, .001


471.omnetpp, 3047.29, 223.39
471.omnetpp, 3593.74, 225.83
471.omnetpp, 3143.97, 219.25
471.omnetpp, 3100.30, 217.14
TOTAL:471.omnetpp, 12885.30, 885.61, 14.549


473.astar, 786.03, 311.04
473.astar, 741.19, 312.14
473.astar, 771.00, 312.57
473.astar, 728.79, 312.21
TOTAL:473.astar, 3027.01, 1247.96, 2.425


483.xalancbmk, 476.65, 128.14
483.xalancbmk, 482.22, 128.35
483.xalancbmk, 477.96, 128.74
483.xalancbmk, 468.39, 128.70
TOTAL:483.xalancbmk, 1905.22, 513.93, 3.707


