Benchmark, Metaallo-Dangling, Baseline, Times Degradation
401.bzip2, 436.40, 433.27
401.bzip2, 435.18, 434.52
401.bzip2, 437.97, 434.24
401.bzip2, 438.28, 433.72
TOTAL:401.bzip2, 1747.83, 1735.75, 1.006


403.gcc, 476.28, 297.66
403.gcc, 479.98, 309.33
403.gcc, 476.47, 296.37
403.gcc, 462.09, 298.02
TOTAL:403.gcc, 1894.82, 1201.38, 1.577


433.milc, 668.06, 460.25
433.milc, 574.19, 459.81
433.milc, 691.93, 458.38
433.milc, 649.15, 459.38
TOTAL:433.milc, 2583.33, 1837.82, 1.405


445.gobmk, 572.61, 443.05
445.gobmk, 574.85, 443.07
445.gobmk, 573.04, 438.21
445.gobmk, 579.65, 443.35
TOTAL:445.gobmk, 2300.15, 1767.68, 1.301


456.hmmer, 385.72, 383.91
456.hmmer, 387.94, 383.70
456.hmmer, 385.34, 382.57
456.hmmer, 386.31, 382.45
TOTAL:456.hmmer, 1545.31, 1532.63, 1.008


458.sjeng, 574.74, 406.59
458.sjeng, 587.91, 406.98
458.sjeng, 573.12, 407.54
458.sjeng, 584.38, 406.06
TOTAL:458.sjeng, 2320.15, 1627.17, 1.425


462.libquantum, 383.88, 371.09
462.libquantum, 519.25, 377.19
462.libquantum, 424.72, 373.59
462.libquantum, 498.14, 378.20
TOTAL:462.libquantum, 1825.99, 1500.07, 1.217


464.h264ref, 491.25, 482.29
464.h264ref, 492.09, 483.46
464.h264ref, 492.08, 482.67
464.h264ref, 491.78, 485.58
TOTAL:464.h264ref, 1967.20, 1934.00, 1.017


470.lbm, 338.56, 336.69
470.lbm, 335.11, 336.06
470.lbm, 383.96, 335.51
470.lbm, 396.67, 337.15
TOTAL:470.lbm, 1454.30, 1345.41, 1.080


482.sphinx3, 458.79, 448.53
482.sphinx3, 459.38, 448.48
482.sphinx3, 455.76, 446.74
482.sphinx3, 456.85, 447.91
TOTAL:482.sphinx3, 1830.78, 1791.66, 1.021


400.perlbench, 1286.22, 266.79
400.perlbench, 1293.33, 266.66
400.perlbench, 1323.66, 268.23
400.perlbench, 1307.83, 268.82
TOTAL:400.perlbench, 5211.04, 1070.50, 4.867


444.namd, 326.40, 331.43
444.namd, 327.14, 331.45
444.namd, 327.29, 331.77
444.namd, 326.54, 331.29
TOTAL:444.namd, 1307.37, 1325.94, .985


447.dealII, 391.97, 242.48
447.dealII, 386.13, 242.85
447.dealII, 379.05, 241.83
447.dealII, 392.65, 242.66
TOTAL:447.dealII, 1549.80, 969.82, 1.598


450.soplex, 0.29, 192.88
450.soplex, 0.29, 193.74
450.soplex, 0.26, 192.49
450.soplex, 0.24, 192.71
TOTAL:450.soplex, 1.08, 771.82, .001


453.povray, 0.22, 115.80
453.povray, 0.24, 115.72
453.povray, 0.24, 115.70
453.povray, 0.23, 115.06
TOTAL:453.povray, .93, 462.28, .002


471.omnetpp, 1421.46, 215.04
471.omnetpp, 1492.91, 218.83
471.omnetpp, 1564.08, 211.61
471.omnetpp, 1479.37, 223.95
TOTAL:471.omnetpp, 5957.82, 869.43, 6.852


473.astar, 673.06, 308.72
473.astar, 707.04, 310.86
473.astar, 721.15, 309.58
473.astar, 671.27, 309.17
TOTAL:473.astar, 2772.52, 1238.33, 2.238


483.xalancbmk, 255.36, 122.26
483.xalancbmk, 257.33, 123.74
483.xalancbmk, 253.66, 122.72
483.xalancbmk, 258.72, 123.06
TOTAL:483.xalancbmk, 1025.07, 491.78, 2.084


